date,region_group,일별_합계,산불발생여부
2024-04-23,서울/경기,1,1
2024-04-24,서울/경기,0,0
2024-04-25,서울/경기,0,0
2024-04-26,서울/경기,0,0
2024-04-27,서울/경기,0,0
2024-04-28,서울/경기,0,0
2024-04-29,서울/경기,0,0
2024-04-30,서울/경기,0,0
2024-05-01,서울/경기,0,0
2024-05-02,서울/경기,0,0
2024-05-03,서울/경기,0,0
2024-05-04,서울/경기,2,1
2024-05-05,서울/경기,0,0
2024-05-06,서울/경기,0,0
2024-05-07,서울/경기,0,0
2024-05-08,서울/경기,0,0
2024-05-09,서울/경기,0,0
2024-05-10,서울/경기,0,0
2024-05-11,서울/경기,0,0
2024-05-12,서울/경기,0,0
2024-05-13,서울/경기,0,0
2024-05-14,서울/경기,0,0
2024-05-15,서울/경기,0,0
2024-05-16,서울/경기,0,0
2024-05-17,서울/경기,0,0
2024-05-18,서울/경기,0,0
2024-05-19,서울/경기,1,1
2024-05-20,서울/경기,0,0
2024-05-21,서울/경기,0,0
2024-05-22,서울/경기,0,0
2024-05-23,서울/경기,0,0
2024-05-24,서울/경기,0,0
2024-05-25,서울/경기,1,1
2024-05-26,서울/경기,0,0
2024-05-27,서울/경기,0,0
2024-05-28,서울/경기,0,0
2024-05-29,서울/경기,0,0
2024-05-30,서울/경기,1,1
2024-05-31,서울/경기,0,0
2024-06-01,서울/경기,1,1
2024-06-02,서울/경기,1,1
2024-06-03,서울/경기,0,0
2024-06-04,서울/경기,0,0
2024-06-05,서울/경기,1,1
2024-06-06,서울/경기,0,0
2024-06-07,서울/경기,2,1
2024-06-08,서울/경기,0,0
2024-06-09,서울/경기,1,1
2024-06-10,서울/경기,2,1
2024-06-11,서울/경기,0,0
2024-06-12,서울/경기,0,0
2024-06-13,서울/경기,0,0
2024-06-14,서울/경기,0,0
2024-06-15,서울/경기,0,0
2024-06-16,서울/경기,0,0
2024-06-17,서울/경기,0,0
2024-06-18,서울/경기,1,1
2024-06-19,서울/경기,0,0
2024-06-20,서울/경기,0,0
2024-06-21,서울/경기,0,0
2024-06-22,서울/경기,0,0
2024-06-23,서울/경기,0,0
2024-06-24,서울/경기,0,0
2024-06-25,서울/경기,0,0
2024-06-26,서울/경기,0,0
2024-06-27,서울/경기,1,1
2024-06-28,서울/경기,0,0
2024-06-29,서울/경기,0,0
2024-06-30,서울/경기,0,0
2024-07-01,서울/경기,0,0
2024-07-02,서울/경기,0,0
2024-07-03,서울/경기,0,0
2024-07-04,서울/경기,0,0
2024-07-05,서울/경기,0,0
2024-07-06,서울/경기,0,0
2024-07-07,서울/경기,0,0
2024-07-08,서울/경기,0,0
2024-07-09,서울/경기,0,0
2024-07-10,서울/경기,0,0
2024-07-11,서울/경기,0,0
2024-07-12,서울/경기,0,0
2024-07-13,서울/경기,0,0
2024-07-14,서울/경기,0,0
2024-07-15,서울/경기,0,0
2024-07-16,서울/경기,0,0
2024-07-17,서울/경기,0,0
2024-07-18,서울/경기,0,0
2024-07-19,서울/경기,0,0
2024-07-20,서울/경기,0,0
2024-07-21,서울/경기,0,0
2024-07-22,서울/경기,0,0
2024-07-23,서울/경기,0,0
2024-07-24,서울/경기,0,0
2024-07-25,서울/경기,0,0
2024-07-26,서울/경기,0,0
2024-07-27,서울/경기,0,0
2024-07-28,서울/경기,0,0
2024-07-29,서울/경기,0,0
2024-07-30,서울/경기,0,0
2024-07-31,서울/경기,0,0
2024-08-01,서울/경기,0,0
2024-08-02,서울/경기,0,0
2024-08-03,서울/경기,0,0
2024-08-04,서울/경기,0,0
2024-08-05,서울/경기,0,0
2024-08-06,서울/경기,0,0
2024-08-07,서울/경기,0,0
2024-08-08,서울/경기,0,0
2024-08-09,서울/경기,0,0
2024-08-10,서울/경기,0,0
2024-08-11,서울/경기,0,0
2024-08-12,서울/경기,1,1
2024-08-13,서울/경기,0,0
2024-08-14,서울/경기,0,0
2024-08-15,서울/경기,1,1
2024-08-16,서울/경기,0,0
2024-08-17,서울/경기,0,0
2024-08-18,서울/경기,0,0
2024-08-19,서울/경기,0,0
2024-08-20,서울/경기,0,0
2024-08-21,서울/경기,0,0
2024-08-22,서울/경기,0,0
2024-08-23,서울/경기,0,0
2024-08-24,서울/경기,0,0
2024-08-25,서울/경기,0,0
2024-08-26,서울/경기,0,0
2024-08-27,서울/경기,0,0
2024-08-28,서울/경기,0,0
2024-08-29,서울/경기,0,0
2024-08-30,서울/경기,0,0
2024-08-31,서울/경기,0,0
2024-09-01,서울/경기,0,0
2024-09-02,서울/경기,0,0
2024-09-03,서울/경기,0,0
2024-09-04,서울/경기,0,0
2024-09-05,서울/경기,0,0
2024-09-06,서울/경기,0,0
2024-09-07,서울/경기,0,0
2024-09-08,서울/경기,0,0
2024-09-09,서울/경기,0,0
2024-09-10,서울/경기,0,0
2024-09-11,서울/경기,0,0
2024-09-12,서울/경기,0,0
2024-09-13,서울/경기,0,0
2024-09-14,서울/경기,0,0
2024-09-15,서울/경기,0,0
2024-09-16,서울/경기,0,0
2024-09-17,서울/경기,0,0
2024-09-18,서울/경기,0,0
2024-09-19,서울/경기,0,0
2024-09-20,서울/경기,0,0
2024-09-21,서울/경기,0,0
2024-09-22,서울/경기,0,0
2024-09-23,서울/경기,0,0
2024-09-24,서울/경기,0,0
2024-09-25,서울/경기,0,0
2024-09-26,서울/경기,0,0
2024-09-27,서울/경기,0,0
2024-09-28,서울/경기,0,0
2024-09-29,서울/경기,0,0
2024-09-30,서울/경기,0,0
2024-10-01,서울/경기,0,0
2024-10-02,서울/경기,0,0
2024-10-03,서울/경기,0,0
2024-10-04,서울/경기,0,0
2024-10-05,서울/경기,0,0
2024-10-06,서울/경기,0,0
2024-10-07,서울/경기,0,0
2024-10-08,서울/경기,0,0
2024-10-09,서울/경기,0,0
2024-10-10,서울/경기,0,0
2024-10-11,서울/경기,0,0
2024-10-12,서울/경기,0,0
2024-10-13,서울/경기,1,1
2024-10-14,서울/경기,0,0
2024-10-15,서울/경기,0,0
2024-10-16,서울/경기,0,0
2024-10-17,서울/경기,0,0
2024-10-18,서울/경기,0,0
2024-10-19,서울/경기,0,0
2024-10-20,서울/경기,0,0
2024-10-21,서울/경기,0,0
2024-10-22,서울/경기,0,0
2024-10-23,서울/경기,0,0
2024-10-24,서울/경기,0,0
2024-10-25,서울/경기,0,0
2024-10-26,서울/경기,0,0
2024-10-27,서울/경기,0,0
2024-10-28,서울/경기,0,0
2024-10-29,서울/경기,0,0
2024-10-30,서울/경기,0,0
2024-10-31,서울/경기,0,0
2024-11-01,서울/경기,0,0
2024-11-02,서울/경기,0,0
2024-11-03,서울/경기,0,0
2024-11-04,서울/경기,1,1
2024-11-05,서울/경기,0,0
2024-11-06,서울/경기,0,0
2024-11-07,서울/경기,1,1
2024-11-08,서울/경기,0,0
2024-11-09,서울/경기,0,0
2024-11-10,서울/경기,1,1
2024-11-11,서울/경기,1,1
2024-11-12,서울/경기,1,1
2024-11-13,서울/경기,0,0
2024-11-14,서울/경기,0,0
2024-11-15,서울/경기,1,1
2024-11-16,서울/경기,1,1
2024-11-17,서울/경기,0,0
2024-11-18,서울/경기,0,0
2024-11-19,서울/경기,1,1
2024-11-20,서울/경기,0,0
2024-11-21,서울/경기,0,0
2024-11-22,서울/경기,0,0
2024-11-23,서울/경기,0,0
2024-11-24,서울/경기,3,1
2024-11-25,서울/경기,0,0
2024-11-26,서울/경기,0,0
2024-11-27,서울/경기,0,0
2024-11-28,서울/경기,0,0
2024-11-29,서울/경기,0,0
2024-11-30,서울/경기,0,0
2024-12-01,서울/경기,0,0
2024-12-02,서울/경기,0,0
2024-12-03,서울/경기,0,0
2024-12-04,서울/경기,1,1
2024-12-05,서울/경기,0,0
2024-12-06,서울/경기,0,0
2024-12-07,서울/경기,0,0
2024-12-08,서울/경기,0,0
2024-12-09,서울/경기,0,0
2024-12-10,서울/경기,0,0
2024-12-11,서울/경기,0,0
2024-12-12,서울/경기,1,1
2024-12-13,서울/경기,0,0
2024-12-14,서울/경기,0,0
2024-12-15,서울/경기,0,0
2024-12-16,서울/경기,0,0
2024-12-17,서울/경기,1,1
2024-12-18,서울/경기,1,1
2024-12-19,서울/경기,1,1
2024-12-20,서울/경기,1,1
2024-12-21,서울/경기,0,0
2024-12-22,서울/경기,0,0
2024-12-23,서울/경기,0,0
2024-12-24,서울/경기,0,0
2024-12-25,서울/경기,0,0
2024-12-26,서울/경기,0,0
2024-12-27,서울/경기,0,0
2024-12-28,서울/경기,0,0
2024-12-29,서울/경기,0,0
2024-12-30,서울/경기,2,1
2024-12-31,서울/경기,0,0
2016-01-01,울산/부산/경남,0,0
2016-01-02,울산/부산/경남,0,0
2016-01-03,울산/부산/경남,0,0
2016-01-04,울산/부산/경남,0,0
2016-01-05,울산/부산/경남,0,0
2016-01-06,울산/부산/경남,0,0
2016-01-07,울산/부산/경남,0,0
2016-01-08,울산/부산/경남,0,0
2016-01-09,울산/부산/경남,0,0
2016-01-10,울산/부산/경남,0,0
2016-01-11,울산/부산/경남,0,0
2016-01-12,울산/부산/경남,1,1
2016-01-13,울산/부산/경남,0,0
2016-01-14,울산/부산/경남,0,0
2016-01-15,울산/부산/경남,0,0
2016-01-16,울산/부산/경남,0,0
2016-01-17,울산/부산/경남,0,0
2016-01-18,울산/부산/경남,0,0
2016-01-19,울산/부산/경남,0,0
2016-01-20,울산/부산/경남,0,0
2016-01-21,울산/부산/경남,0,0
2016-01-22,울산/부산/경남,1,1
2016-01-23,울산/부산/경남,0,0
2016-01-24,울산/부산/경남,0,0
2016-01-25,울산/부산/경남,0,0
2016-01-26,울산/부산/경남,0,0
2016-01-27,울산/부산/경남,0,0
2016-01-28,울산/부산/경남,0,0
2016-01-29,울산/부산/경남,0,0
2016-01-30,울산/부산/경남,0,0
2016-01-31,울산/부산/경남,0,0
2016-02-01,울산/부산/경남,0,0
2016-02-02,울산/부산/경남,0,0
2016-02-03,울산/부산/경남,0,0
2016-02-04,울산/부산/경남,0,0
2016-02-05,울산/부산/경남,0,0
2016-02-06,울산/부산/경남,0,0
2016-02-07,울산/부산/경남,0,0
2016-02-08,울산/부산/경남,1,1
2016-02-09,울산/부산/경남,1,1
2016-02-10,울산/부산/경남,0,0
2016-02-11,울산/부산/경남,0,0
2016-02-12,울산/부산/경남,0,0
2016-02-13,울산/부산/경남,0,0
2016-02-14,울산/부산/경남,0,0
2016-02-15,울산/부산/경남,0,0
2016-02-16,울산/부산/경남,0,0
2016-02-17,울산/부산/경남,0,0
2016-02-18,울산/부산/경남,0,0
2016-02-19,울산/부산/경남,1,1
2016-02-20,울산/부산/경남,1,1
2016-02-21,울산/부산/경남,1,1
2016-02-22,울산/부산/경남,0,0
2016-02-23,울산/부산/경남,1,1
2016-02-24,울산/부산/경남,1,1
2016-02-25,울산/부산/경남,0,0
2016-02-26,울산/부산/경남,1,1
2016-02-27,울산/부산/경남,0,0
2016-02-28,울산/부산/경남,0,0
2016-02-29,울산/부산/경남,0,0
2016-03-01,울산/부산/경남,0,0
2016-03-02,울산/부산/경남,1,1
2016-03-03,울산/부산/경남,1,1
2016-03-04,울산/부산/경남,0,0
2016-03-05,울산/부산/경남,0,0
2016-03-06,울산/부산/경남,0,0
2016-03-07,울산/부산/경남,0,0
2016-03-08,울산/부산/경남,0,0
2016-03-09,울산/부산/경남,0,0
2016-03-10,울산/부산/경남,0,0
2016-03-11,울산/부산/경남,0,0
2016-03-12,울산/부산/경남,0,0
2016-03-13,울산/부산/경남,0,0
2016-03-14,울산/부산/경남,0,0
2016-03-15,울산/부산/경남,0,0
2016-03-16,울산/부산/경남,0,0
2016-03-17,울산/부산/경남,0,0
2016-03-18,울산/부산/경남,0,0
2016-03-19,울산/부산/경남,0,0
2016-03-20,울산/부산/경남,0,0
2016-03-21,울산/부산/경남,1,1
2016-03-22,울산/부산/경남,0,0
2016-03-23,울산/부산/경남,0,0
2016-03-24,울산/부산/경남,0,0
2016-03-25,울산/부산/경남,0,0
2016-03-26,울산/부산/경남,0,0
2016-03-27,울산/부산/경남,0,0
2016-03-28,울산/부산/경남,1,1
2016-03-29,울산/부산/경남,1,1
2016-03-30,울산/부산/경남,0,0
2016-03-31,울산/부산/경남,1,1
2016-04-01,울산/부산/경남,2,1
2016-04-02,울산/부산/경남,1,1
2016-04-03,울산/부산/경남,0,0
2016-04-04,울산/부산/경남,0,0
2016-04-05,울산/부산/경남,0,0
2016-04-06,울산/부산/경남,0,0
2016-04-07,울산/부산/경남,0,0
2016-04-08,울산/부산/경남,0,0
2016-04-09,울산/부산/경남,0,0
2016-04-10,울산/부산/경남,0,0
2016-04-11,울산/부산/경남,0,0
2016-04-12,울산/부산/경남,0,0
2016-04-13,울산/부산/경남,0,0
2016-04-14,울산/부산/경남,0,0
2016-04-15,울산/부산/경남,0,0
2016-04-16,울산/부산/경남,0,0
2016-04-17,울산/부산/경남,0,0
2016-04-18,울산/부산/경남,0,0
2016-04-19,울산/부산/경남,1,1
2016-04-20,울산/부산/경남,0,0
2016-04-21,울산/부산/경남,0,0
2016-04-22,울산/부산/경남,0,0
2016-04-23,울산/부산/경남,0,0
2016-04-24,울산/부산/경남,0,0
2016-04-25,울산/부산/경남,0,0
2016-04-26,울산/부산/경남,0,0
2016-04-27,울산/부산/경남,0,0
2016-04-28,울산/부산/경남,0,0
2016-04-29,울산/부산/경남,0,0
2016-04-30,울산/부산/경남,0,0
2016-05-01,울산/부산/경남,0,0
2016-05-02,울산/부산/경남,0,0
2016-05-03,울산/부산/경남,0,0
2016-05-04,울산/부산/경남,0,0
2016-05-05,울산/부산/경남,0,0
2016-05-06,울산/부산/경남,0,0
2016-05-07,울산/부산/경남,0,0
2016-05-08,울산/부산/경남,0,0
2016-05-09,울산/부산/경남,0,0
2016-05-10,울산/부산/경남,0,0
2016-05-11,울산/부산/경남,0,0
2016-05-12,울산/부산/경남,0,0
2016-05-13,울산/부산/경남,0,0
2016-05-14,울산/부산/경남,0,0
2016-05-15,울산/부산/경남,0,0
2016-05-16,울산/부산/경남,0,0
2016-05-17,울산/부산/경남,0,0
2016-05-18,울산/부산/경남,0,0
2016-05-19,울산/부산/경남,0,0
2016-05-20,울산/부산/경남,0,0
2016-05-21,울산/부산/경남,0,0
2016-05-22,울산/부산/경남,0,0
2016-05-23,울산/부산/경남,0,0
2016-05-24,울산/부산/경남,0,0
2016-05-25,울산/부산/경남,0,0
2016-05-26,울산/부산/경남,0,0
2016-05-27,울산/부산/경남,0,0
2016-05-28,울산/부산/경남,0,0
2016-05-29,울산/부산/경남,0,0
2016-05-30,울산/부산/경남,0,0
2016-05-31,울산/부산/경남,0,0
2016-06-01,울산/부산/경남,0,0
2016-06-02,울산/부산/경남,0,0
2016-06-03,울산/부산/경남,0,0
2016-06-04,울산/부산/경남,0,0
2016-06-05,울산/부산/경남,0,0
2016-06-06,울산/부산/경남,0,0
2016-06-07,울산/부산/경남,0,0
2016-06-08,울산/부산/경남,0,0
2016-06-09,울산/부산/경남,0,0
2016-06-10,울산/부산/경남,0,0
2016-06-11,울산/부산/경남,0,0
2016-06-12,울산/부산/경남,0,0
2016-06-13,울산/부산/경남,0,0
2016-06-14,울산/부산/경남,0,0
2016-06-15,울산/부산/경남,0,0
2016-06-16,울산/부산/경남,0,0
2016-06-17,울산/부산/경남,0,0
2016-06-18,울산/부산/경남,0,0
2016-06-19,울산/부산/경남,0,0
2016-06-20,울산/부산/경남,0,0
2016-06-21,울산/부산/경남,0,0
2016-06-22,울산/부산/경남,0,0
2016-06-23,울산/부산/경남,0,0
2016-06-24,울산/부산/경남,0,0
2016-06-25,울산/부산/경남,0,0
2016-06-26,울산/부산/경남,0,0
2016-06-27,울산/부산/경남,0,0
2016-06-28,울산/부산/경남,0,0
2016-06-29,울산/부산/경남,0,0
2016-06-30,울산/부산/경남,0,0
2016-07-01,울산/부산/경남,0,0
2016-07-02,울산/부산/경남,0,0
2016-07-03,울산/부산/경남,0,0
2016-07-04,울산/부산/경남,0,0
2016-07-05,울산/부산/경남,0,0
2016-07-06,울산/부산/경남,0,0
2016-07-07,울산/부산/경남,0,0
2016-07-08,울산/부산/경남,0,0
2016-07-09,울산/부산/경남,0,0
2016-07-10,울산/부산/경남,0,0
2016-07-11,울산/부산/경남,0,0
2016-07-12,울산/부산/경남,0,0
2016-07-13,울산/부산/경남,0,0
2016-07-14,울산/부산/경남,0,0
2016-07-15,울산/부산/경남,0,0
2016-07-16,울산/부산/경남,0,0
2016-07-17,울산/부산/경남,0,0
2016-07-18,울산/부산/경남,0,0
2016-07-19,울산/부산/경남,0,0
2016-07-20,울산/부산/경남,0,0
2016-07-21,울산/부산/경남,0,0
2016-07-22,울산/부산/경남,0,0
2016-07-23,울산/부산/경남,0,0
2016-07-24,울산/부산/경남,0,0
2016-07-25,울산/부산/경남,0,0
2016-07-26,울산/부산/경남,0,0
2016-07-27,울산/부산/경남,0,0
2016-07-28,울산/부산/경남,0,0
2016-07-29,울산/부산/경남,0,0
2016-07-30,울산/부산/경남,0,0
2016-07-31,울산/부산/경남,0,0
2016-08-01,울산/부산/경남,0,0
2016-08-02,울산/부산/경남,0,0
2016-08-03,울산/부산/경남,0,0
2016-08-04,울산/부산/경남,0,0
2016-08-05,울산/부산/경남,0,0
2016-08-06,울산/부산/경남,0,0
2016-08-07,울산/부산/경남,0,0
2016-08-08,울산/부산/경남,0,0
2016-08-09,울산/부산/경남,0,0
2016-08-10,울산/부산/경남,0,0
2016-08-11,울산/부산/경남,0,0
2016-08-12,울산/부산/경남,0,0
2016-08-13,울산/부산/경남,0,0
2016-08-14,울산/부산/경남,0,0
2016-08-15,울산/부산/경남,0,0
2016-08-16,울산/부산/경남,0,0
2016-08-17,울산/부산/경남,0,0
2016-08-18,울산/부산/경남,0,0
2016-08-19,울산/부산/경남,0,0
2016-08-20,울산/부산/경남,0,0
2016-08-21,울산/부산/경남,0,0
2016-08-22,울산/부산/경남,0,0
2016-08-23,울산/부산/경남,0,0
2016-08-24,울산/부산/경남,1,1
2016-08-25,울산/부산/경남,0,0
2016-08-26,울산/부산/경남,0,0
2016-08-27,울산/부산/경남,0,0
2016-08-28,울산/부산/경남,0,0
2016-08-29,울산/부산/경남,0,0
2016-08-30,울산/부산/경남,0,0
2016-08-31,울산/부산/경남,0,0
2016-09-01,울산/부산/경남,0,0
2016-09-02,울산/부산/경남,0,0
2016-09-03,울산/부산/경남,0,0
2016-09-04,울산/부산/경남,0,0
2016-09-05,울산/부산/경남,0,0
2016-09-06,울산/부산/경남,0,0
2016-09-07,울산/부산/경남,0,0
2016-09-08,울산/부산/경남,0,0
2016-09-09,울산/부산/경남,0,0
2016-09-10,울산/부산/경남,0,0
2016-09-11,울산/부산/경남,0,0
2016-09-12,울산/부산/경남,0,0
2016-09-13,울산/부산/경남,0,0
2016-09-14,울산/부산/경남,0,0
2016-09-15,울산/부산/경남,0,0
2016-09-16,울산/부산/경남,0,0
2016-09-17,울산/부산/경남,0,0
2016-09-18,울산/부산/경남,0,0
2016-09-19,울산/부산/경남,0,0
2016-09-20,울산/부산/경남,0,0
2016-09-21,울산/부산/경남,0,0
2016-09-22,울산/부산/경남,0,0
2016-09-23,울산/부산/경남,0,0
2016-09-24,울산/부산/경남,0,0
2016-09-25,울산/부산/경남,0,0
2016-09-26,울산/부산/경남,0,0
2016-09-27,울산/부산/경남,0,0
2016-09-28,울산/부산/경남,0,0
2016-09-29,울산/부산/경남,0,0
2016-09-30,울산/부산/경남,0,0
2016-10-01,울산/부산/경남,0,0
2016-10-02,울산/부산/경남,0,0
2016-10-03,울산/부산/경남,0,0
2016-10-04,울산/부산/경남,0,0
2016-10-05,울산/부산/경남,0,0
2016-10-06,울산/부산/경남,0,0
2016-10-07,울산/부산/경남,0,0
2016-10-08,울산/부산/경남,0,0
2016-10-09,울산/부산/경남,0,0
2016-10-10,울산/부산/경남,0,0
2016-10-11,울산/부산/경남,0,0
2016-10-12,울산/부산/경남,0,0
2016-10-13,울산/부산/경남,0,0
2016-10-14,울산/부산/경남,0,0
2016-10-15,울산/부산/경남,0,0
2016-10-16,울산/부산/경남,0,0
2016-10-17,울산/부산/경남,0,0
2016-10-18,울산/부산/경남,0,0
2016-10-19,울산/부산/경남,0,0
2016-10-20,울산/부산/경남,0,0
2016-10-21,울산/부산/경남,0,0
2016-10-22,울산/부산/경남,0,0
2016-10-23,울산/부산/경남,0,0
2016-10-24,울산/부산/경남,0,0
2016-10-25,울산/부산/경남,0,0
2016-10-26,울산/부산/경남,0,0
2016-10-27,울산/부산/경남,0,0
2016-10-28,울산/부산/경남,0,0
2016-10-29,울산/부산/경남,0,0
2016-10-30,울산/부산/경남,0,0
2016-10-31,울산/부산/경남,0,0
2016-11-01,울산/부산/경남,0,0
2016-11-02,울산/부산/경남,0,0
2016-11-03,울산/부산/경남,0,0
2016-11-04,울산/부산/경남,0,0
2016-11-05,울산/부산/경남,0,0
2016-11-06,울산/부산/경남,0,0
2016-11-07,울산/부산/경남,0,0
2016-11-08,울산/부산/경남,0,0
2016-11-09,울산/부산/경남,0,0
2016-11-10,울산/부산/경남,0,0
2016-11-11,울산/부산/경남,0,0
2016-11-12,울산/부산/경남,0,0
2016-11-13,울산/부산/경남,0,0
2016-11-14,울산/부산/경남,0,0
2016-11-15,울산/부산/경남,0,0
2016-11-16,울산/부산/경남,0,0
2016-11-17,울산/부산/경남,0,0
2016-11-18,울산/부산/경남,0,0
2016-11-19,울산/부산/경남,0,0
2016-11-20,울산/부산/경남,0,0
2016-11-21,울산/부산/경남,0,0
2016-11-22,울산/부산/경남,0,0
2016-11-23,울산/부산/경남,0,0
2016-11-24,울산/부산/경남,1,1
2016-11-25,울산/부산/경남,0,0
2016-11-26,울산/부산/경남,0,0
2016-11-27,울산/부산/경남,0,0
2016-11-28,울산/부산/경남,0,0
2016-11-29,울산/부산/경남,0,0
2016-11-30,울산/부산/경남,0,0
2016-12-01,울산/부산/경남,0,0
2016-12-02,울산/부산/경남,0,0
2016-12-03,울산/부산/경남,0,0
2016-12-04,울산/부산/경남,0,0
2016-12-05,울산/부산/경남,0,0
2016-12-06,울산/부산/경남,0,0
2016-12-07,울산/부산/경남,0,0
2016-12-08,울산/부산/경남,0,0
2016-12-09,울산/부산/경남,0,0
2016-12-10,울산/부산/경남,0,0
2016-12-11,울산/부산/경남,0,0
2016-12-12,울산/부산/경남,0,0
2016-12-13,울산/부산/경남,0,0
2016-12-14,울산/부산/경남,0,0
2016-12-15,울산/부산/경남,0,0
2016-12-16,울산/부산/경남,0,0
2016-12-17,울산/부산/경남,0,0
2016-12-18,울산/부산/경남,0,0
2016-12-19,울산/부산/경남,0,0
2016-12-20,울산/부산/경남,0,0
2016-12-21,울산/부산/경남,0,0
2016-12-22,울산/부산/경남,0,0
2016-12-23,울산/부산/경남,0,0
2016-12-24,울산/부산/경남,0,0
2016-12-25,울산/부산/경남,0,0
2016-12-26,울산/부산/경남,0,0
2016-12-27,울산/부산/경남,0,0
2016-12-28,울산/부산/경남,0,0
2016-12-29,울산/부산/경남,0,0
2016-12-30,울산/부산/경남,0,0
2016-12-31,울산/부산/경남,0,0
2017-01-01,울산/부산/경남,1,1
2017-01-02,울산/부산/경남,0,0
2017-01-03,울산/부산/경남,0,0
2017-01-04,울산/부산/경남,0,0
2017-01-05,울산/부산/경남,0,0
2017-01-06,울산/부산/경남,0,0
2017-01-07,울산/부산/경남,0,0
2017-01-08,울산/부산/경남,0,0
2017-01-09,울산/부산/경남,0,0
2017-01-10,울산/부산/경남,0,0
2017-01-11,울산/부산/경남,0,0
2017-01-12,울산/부산/경남,0,0
2017-01-13,울산/부산/경남,0,0
2017-01-14,울산/부산/경남,0,0
2017-01-15,울산/부산/경남,0,0
2017-01-16,울산/부산/경남,0,0
2017-01-17,울산/부산/경남,0,0
2017-01-18,울산/부산/경남,0,0
2017-01-19,울산/부산/경남,0,0
2017-01-20,울산/부산/경남,1,1
2017-01-21,울산/부산/경남,0,0
2017-01-22,울산/부산/경남,0,0
2017-01-23,울산/부산/경남,0,0
2017-01-24,울산/부산/경남,0,0
2017-01-25,울산/부산/경남,2,1
2017-01-26,울산/부산/경남,2,1
2017-01-27,울산/부산/경남,2,1
2017-01-28,울산/부산/경남,0,0
2017-01-29,울산/부산/경남,0,0
2017-01-30,울산/부산/경남,0,0
2017-01-31,울산/부산/경남,0,0
2017-02-01,울산/부산/경남,0,0
2017-02-02,울산/부산/경남,0,0
2017-02-03,울산/부산/경남,2,1
2017-02-04,울산/부산/경남,2,1
2017-02-05,울산/부산/경남,0,0
2017-02-06,울산/부산/경남,0,0
2017-02-07,울산/부산/경남,1,1
2017-02-08,울산/부산/경남,0,0
2017-02-09,울산/부산/경남,0,0
2017-02-10,울산/부산/경남,1,1
2017-02-11,울산/부산/경남,0,0
2017-02-12,울산/부산/경남,1,1
2017-02-13,울산/부산/경남,0,0
2017-02-14,울산/부산/경남,1,1
2017-02-15,울산/부산/경남,1,1
2017-02-16,울산/부산/경남,2,1
2017-02-17,울산/부산/경남,0,0
2017-02-18,울산/부산/경남,2,1
2017-02-19,울산/부산/경남,2,1
2017-02-20,울산/부산/경남,0,0
2017-02-21,울산/부산/경남,1,1
2017-02-22,울산/부산/경남,0,0
2017-02-23,울산/부산/경남,0,0
2017-02-24,울산/부산/경남,1,1
2017-02-25,울산/부산/경남,0,0
2017-02-26,울산/부산/경남,0,0
2017-02-27,울산/부산/경남,0,0
2017-02-28,울산/부산/경남,0,0
2017-03-01,울산/부산/경남,0,0
2017-03-02,울산/부산/경남,0,0
2017-03-03,울산/부산/경남,0,0
2017-03-04,울산/부산/경남,0,0
2017-03-05,울산/부산/경남,0,0
2017-03-06,울산/부산/경남,0,0
2017-03-07,울산/부산/경남,0,0
2017-03-08,울산/부산/경남,0,0
2017-03-09,울산/부산/경남,0,0
2017-03-10,울산/부산/경남,0,0
2017-03-11,울산/부산/경남,1,1
2017-03-12,울산/부산/경남,0,0
2017-03-13,울산/부산/경남,2,1
2017-03-14,울산/부산/경남,1,1
2017-03-15,울산/부산/경남,0,0
2017-03-16,울산/부산/경남,0,0
2017-03-17,울산/부산/경남,1,1
2017-03-18,울산/부산/경남,0,0
2017-03-19,울산/부산/경남,1,1
2017-03-20,울산/부산/경남,0,0
2017-03-21,울산/부산/경남,0,0
2017-03-22,울산/부산/경남,0,0
2017-03-23,울산/부산/경남,0,0
2017-03-24,울산/부산/경남,0,0
2017-03-25,울산/부산/경남,0,0
2017-03-26,울산/부산/경남,0,0
2017-03-27,울산/부산/경남,0,0
2017-03-28,울산/부산/경남,0,0
2017-03-29,울산/부산/경남,0,0
2017-03-30,울산/부산/경남,0,0
2017-03-31,울산/부산/경남,0,0
2017-04-01,울산/부산/경남,0,0
2017-04-02,울산/부산/경남,0,0
2017-04-03,울산/부산/경남,1,1
2017-04-04,울산/부산/경남,2,1
2017-04-05,울산/부산/경남,0,0
2017-04-06,울산/부산/경남,0,0
2017-04-07,울산/부산/경남,0,0
2017-04-08,울산/부산/경남,0,0
2017-04-09,울산/부산/경남,0,0
2017-04-10,울산/부산/경남,1,1
2017-04-11,울산/부산/경남,0,0
2017-04-12,울산/부산/경남,0,0
2017-04-13,울산/부산/경남,0,0
2017-04-14,울산/부산/경남,0,0
2017-04-15,울산/부산/경남,2,1
2017-04-16,울산/부산/경남,0,0
2017-04-17,울산/부산/경남,0,0
2017-04-18,울산/부산/경남,0,0
2017-04-19,울산/부산/경남,0,0
2017-04-20,울산/부산/경남,0,0
2017-04-21,울산/부산/경남,0,0
2017-04-22,울산/부산/경남,0,0
2017-04-23,울산/부산/경남,0,0
2017-04-24,울산/부산/경남,0,0
2017-04-25,울산/부산/경남,0,0
2017-04-26,울산/부산/경남,0,0
2017-04-27,울산/부산/경남,0,0
2017-04-28,울산/부산/경남,0,0
